transaction_id,account_id,customer_id,txn_timestamp,direction,amount,currency,channel,txn_type,counterparty_name,counterparty_account,counterparty_bank,counterparty_country,description,status
TXN_B0005573,ACC_000332,CUST_00225,2026-08-14 20:08:57.69658,CREDIT,316.64,INR,NEFT,TRANSFER_IN,Apollo Hospitals,CPACC02164397,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003209,ACC_000209,CUST_00138,2026-08-14 20:11:57.69658,CREDIT,1208.36,INR,SWIFT,TRANSFER_IN,Apollo Hospitals,CPACC03268575,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003298,ACC_000109,CUST_00072,2026-08-14 20:26:57.69658,CREDIT,243.38,INR,SWIFT,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC53800691,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000955,ACC_000067,CUST_00042,2026-08-14 20:36:57.69658,DEBIT,307.62,INR,IMPS,PURCHASE,HDFC Life Insurance,CPACC21895680,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004513,ACC_000063,CUST_00039,2026-08-14 20:43:57.69658,CREDIT,447.26,INR,IMPS,TRANSFER_IN,Reliance Retail Ltd,CPACC00447422,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000455,ACC_000447,CUST_00308,2026-08-14 20:50:57.69658,CREDIT,23529.61,INR,UPI,TRANSFER_IN,Zomato Ltd,CPACC81226662,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006656,ACC_000418,CUST_00289,2026-08-14 20:50:57.69658,CREDIT,1457.81,INR,RTGS,TRANSFER_IN,Reliance Retail Ltd,CPACC19048875,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006125,ACC_000667,CUST_00456,2026-08-14 21:31:57.69658,DEBIT,22672.20,INR,UPI,PURCHASE,Croma Electronics,CPACC60681351,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006023,ACC_000240,CUST_00161,2026-08-14 21:48:57.69658,DEBIT,21931.89,INR,BRANCH,PURCHASE,Zomato Ltd,CPACC93959467,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000391,ACC_000274,CUST_00182,2026-08-14 22:18:57.69658,CREDIT,334.11,INR,UPI,TRANSFER_IN,HDFC Life Insurance,CPACC83230456,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008036,ACC_000576,CUST_00390,2026-08-14 22:20:57.69658,DEBIT,535.68,INR,SWIFT,PURCHASE,Bigbasket,CPACC70477884,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009229,ACC_000733,CUST_00498,2026-08-14 22:37:57.69658,CREDIT,20883.53,INR,SWIFT,TRANSFER_IN,Croma Electronics,CPACC42088327,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003353,ACC_000225,CUST_00150,2026-08-14 22:43:57.69658,DEBIT,12896.39,INR,IMPS,PURCHASE,Tata Consultancy Services,CPACC75530560,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002386,ACC_000291,CUST_00195,2026-08-14 22:58:57.69658,CREDIT,194.95,INR,NEFT,TRANSFER_IN,Apollo Hospitals,CPACC03742658,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003677,ACC_000118,CUST_00078,2026-08-14 23:28:57.69658,CREDIT,4755.76,INR,BRANCH,TRANSFER_IN,Bharat Petroleum,CPACC72459209,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004413,ACC_000006,CUST_00004,2026-08-14 23:51:57.69658,CREDIT,4413.70,INR,UPI,TRANSFER_IN,Bharat Petroleum,CPACC91487147,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002911,ACC_000510,CUST_00348,2026-08-15 00:54:57.69658,DEBIT,1542.66,INR,UPI,PURCHASE,Indian Railways IRCTC,CPACC17883017,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001651,ACC_000465,CUST_00319,2026-08-15 01:15:57.69658,DEBIT,167.16,INR,IMPS,PURCHASE,Bigbasket,CPACC06927231,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002024,ACC_000115,CUST_00077,2026-08-15 01:46:57.69658,DEBIT,17136.51,INR,BRANCH,PURCHASE,Tata Consultancy Services,CPACC03478358,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008534,ACC_000414,CUST_00287,2026-08-15 01:54:57.69658,CREDIT,971.11,INR,ATM,TRANSFER_IN,Indian Railways IRCTC,CPACC43258683,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001869,ACC_000583,CUST_00396,2026-08-15 01:54:57.69658,CREDIT,9954.07,INR,UPI,TRANSFER_IN,Zomato Ltd,CPACC75270465,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003396,ACC_000104,CUST_00068,2026-08-15 02:15:57.69658,CREDIT,8656.16,INR,RTGS,TRANSFER_IN,HDFC Life Insurance,CPACC89611211,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000496,ACC_000183,CUST_00120,2026-08-15 02:20:57.69658,CREDIT,1914.80,INR,SWIFT,TRANSFER_IN,Reliance Retail Ltd,CPACC49608872,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007120,ACC_000510,CUST_00348,2026-08-15 02:23:57.69658,DEBIT,210.61,INR,UPI,PURCHASE,Reliance Retail Ltd,CPACC48180804,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002989,ACC_000664,CUST_00455,2026-08-15 02:27:57.69658,DEBIT,10256.60,INR,UPI,PURCHASE,Reliance Retail Ltd,CPACC23065083,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004265,ACC_000483,CUST_00331,2026-08-15 03:01:57.69658,DEBIT,954.91,INR,IMPS,PURCHASE,Indian Railways IRCTC,CPACC00146224,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005852,ACC_000088,CUST_00057,2026-08-15 03:41:57.69658,CREDIT,10739.81,INR,ATM,TRANSFER_IN,Zomato Ltd,CPACC10454987,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002887,ACC_000362,CUST_00245,2026-08-15 03:58:57.69658,CREDIT,998.86,INR,ATM,TRANSFER_IN,Reliance Retail Ltd,CPACC04745311,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007742,ACC_000098,CUST_00063,2026-08-15 04:16:57.69658,CREDIT,225.29,INR,SWIFT,TRANSFER_IN,Tata Consultancy Services,CPACC67456969,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009660,ACC_000546,CUST_00371,2026-08-15 04:21:57.69658,DEBIT,1583.62,INR,IMPS,PURCHASE,Bigbasket,CPACC61028125,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000917,ACC_000467,CUST_00321,2026-08-15 04:45:57.69658,DEBIT,1800.12,INR,IMPS,PURCHASE,HDFC Life Insurance,CPACC17382140,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007342,ACC_000710,CUST_00484,2026-08-15 05:08:57.69658,DEBIT,5903.34,INR,RTGS,PURCHASE,Apollo Hospitals,CPACC20451079,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009388,ACC_000224,CUST_00149,2026-08-15 05:25:57.69658,CREDIT,8539.37,INR,ATM,TRANSFER_IN,Apollo Hospitals,CPACC00405688,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002582,ACC_000303,CUST_00202,2026-08-15 05:49:57.69658,CREDIT,13497.14,INR,RTGS,TRANSFER_IN,Apollo Hospitals,CPACC88845087,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000058,ACC_000132,CUST_00089,2026-08-15 06:18:57.69658,DEBIT,2916.82,INR,RTGS,PURCHASE,Indian Railways IRCTC,CPACC22417050,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006158,ACC_000505,CUST_00345,2026-08-15 06:20:57.69658,DEBIT,2239.67,INR,NEFT,PURCHASE,Apollo Hospitals,CPACC76711546,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008478,ACC_000209,CUST_00138,2026-08-15 06:58:57.69658,CREDIT,3630.98,INR,UPI,TRANSFER_IN,Bharat Petroleum,CPACC82939144,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008848,ACC_000395,CUST_00270,2026-08-15 07:04:57.69658,CREDIT,823.45,INR,UPI,TRANSFER_IN,Bigbasket,CPACC04951815,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002625,ACC_000324,CUST_00219,2026-08-15 07:35:57.69658,DEBIT,339.96,INR,SWIFT,PURCHASE,Reliance Retail Ltd,CPACC29967171,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003793,ACC_000074,CUST_00045,2026-08-15 08:28:57.69658,CREDIT,1250.96,INR,BRANCH,TRANSFER_IN,Bharat Petroleum,CPACC56452218,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000087,ACC_000549,CUST_00374,2026-08-15 08:47:57.69658,CREDIT,3511.22,INR,BRANCH,TRANSFER_IN,Bigbasket,CPACC66557535,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004918,ACC_000071,CUST_00044,2026-08-15 08:47:57.69658,CREDIT,2975.40,INR,RTGS,TRANSFER_IN,Croma Electronics,CPACC74494463,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005673,ACC_000151,CUST_00101,2026-08-15 08:58:57.69658,DEBIT,8776.88,INR,SWIFT,PURCHASE,Tata Consultancy Services,CPACC18217139,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005863,ACC_000101,CUST_00065,2026-08-15 08:59:57.69658,CREDIT,3654.77,INR,NEFT,TRANSFER_IN,Croma Electronics,CPACC50703111,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001806,ACC_000467,CUST_00321,2026-08-15 09:17:57.69658,CREDIT,4609.99,INR,IMPS,TRANSFER_IN,Bigbasket,CPACC98012881,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000014,ACC_000445,CUST_00307,2026-08-15 09:57:57.69658,DEBIT,918.91,INR,SWIFT,PURCHASE,Reliance Retail Ltd,CPACC88721812,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006472,ACC_000002,CUST_00001,2026-08-15 10:13:57.69658,CREDIT,10152.06,INR,IMPS,TRANSFER_IN,Bigbasket,CPACC25025121,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004221,ACC_000390,CUST_00267,2026-08-15 10:22:57.69658,CREDIT,30126.55,INR,NEFT,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC21188468,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000778,ACC_000103,CUST_00067,2026-08-15 10:50:57.69658,DEBIT,280.09,INR,RTGS,PURCHASE,Croma Electronics,CPACC80535341,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005453,ACC_000711,CUST_00484,2026-08-15 11:18:57.69658,CREDIT,1493.23,INR,UPI,TRANSFER_IN,Apollo Hospitals,CPACC13322878,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004676,ACC_000025,CUST_00015,2026-08-15 12:13:57.69658,DEBIT,274.17,INR,BRANCH,PURCHASE,Bigbasket,CPACC16123896,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006459,ACC_000714,CUST_00486,2026-08-15 12:30:57.69658,DEBIT,356.56,INR,NEFT,PURCHASE,Indian Railways IRCTC,CPACC82817765,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007170,ACC_000606,CUST_00412,2026-08-15 12:49:57.69658,DEBIT,10052.94,INR,IMPS,PURCHASE,Croma Electronics,CPACC17780339,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006321,ACC_000371,CUST_00253,2026-08-15 13:10:57.69658,DEBIT,1134.29,INR,UPI,PURCHASE,Bharat Petroleum,CPACC79014074,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001009,ACC_000169,CUST_00110,2026-08-15 13:19:57.69658,DEBIT,3505.16,INR,IMPS,PURCHASE,Reliance Retail Ltd,CPACC41339225,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004348,ACC_000218,CUST_00145,2026-08-15 13:23:57.69658,CREDIT,231.21,INR,SWIFT,TRANSFER_IN,Reliance Retail Ltd,CPACC22857361,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003548,ACC_000381,CUST_00261,2026-08-15 13:36:57.69658,CREDIT,20870.75,INR,BRANCH,TRANSFER_IN,Bigbasket,CPACC65132112,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000261,ACC_000235,CUST_00158,2026-08-15 13:59:57.69658,DEBIT,944.41,INR,BRANCH,PURCHASE,Apollo Hospitals,CPACC27986732,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006186,ACC_000164,CUST_00108,2026-08-15 14:03:57.69658,DEBIT,2833.73,INR,RTGS,PURCHASE,Apollo Hospitals,CPACC17296596,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000823,ACC_000578,CUST_00392,2026-08-15 14:47:57.69658,DEBIT,533.15,INR,ATM,PURCHASE,Croma Electronics,CPACC50385264,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003812,ACC_000362,CUST_00245,2026-08-15 14:49:57.69658,DEBIT,5200.13,INR,SWIFT,PURCHASE,Indian Railways IRCTC,CPACC26289097,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004626,ACC_000022,CUST_00013,2026-08-15 15:09:57.69658,DEBIT,10000.42,INR,UPI,PURCHASE,Indian Railways IRCTC,CPACC40342252,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000597,ACC_000687,CUST_00469,2026-08-15 15:42:57.69658,DEBIT,12531.12,INR,SWIFT,PURCHASE,Reliance Retail Ltd,CPACC37389595,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002844,ACC_000347,CUST_00234,2026-08-15 15:49:57.69658,CREDIT,9044.09,INR,RTGS,TRANSFER_IN,Zomato Ltd,CPACC54696038,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004759,ACC_000690,CUST_00471,2026-08-15 15:56:57.69658,DEBIT,13422.33,INR,RTGS,PURCHASE,Bharat Petroleum,CPACC01944507,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007661,ACC_000171,CUST_00112,2026-08-15 16:35:57.69658,DEBIT,274.40,INR,RTGS,PURCHASE,Tata Consultancy Services,CPACC13803757,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004108,ACC_000432,CUST_00299,2026-08-15 16:50:57.69658,DEBIT,275.03,INR,IMPS,PURCHASE,Bigbasket,CPACC55615418,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007307,ACC_000348,CUST_00235,2026-08-15 17:29:57.69658,CREDIT,223.91,INR,IMPS,TRANSFER_IN,Apollo Hospitals,CPACC63876000,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008897,ACC_000376,CUST_00257,2026-08-15 18:23:57.69658,CREDIT,1300.39,INR,NEFT,TRANSFER_IN,Indian Railways IRCTC,CPACC42428824,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006379,ACC_000313,CUST_00211,2026-08-15 18:23:57.69658,CREDIT,1187.52,INR,NEFT,TRANSFER_IN,Croma Electronics,CPACC85044876,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005563,ACC_000727,CUST_00494,2026-08-15 18:33:57.69658,DEBIT,580.87,INR,BRANCH,PURCHASE,Bharat Petroleum,CPACC62238400,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008707,ACC_000536,CUST_00365,2026-08-15 18:34:57.69658,CREDIT,1194.93,INR,NEFT,TRANSFER_IN,Bharat Petroleum,CPACC75562929,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002371,ACC_000103,CUST_00067,2026-08-15 18:54:57.69658,CREDIT,30695.08,INR,BRANCH,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC10732062,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001984,ACC_000244,CUST_00164,2026-08-15 19:10:57.69658,CREDIT,7131.55,INR,SWIFT,TRANSFER_IN,Tata Consultancy Services,CPACC06532613,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007446,ACC_000730,CUST_00496,2026-08-15 19:16:57.69658,CREDIT,239.95,INR,UPI,TRANSFER_IN,Reliance Retail Ltd,CPACC91338718,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002463,ACC_000355,CUST_00240,2026-08-15 19:19:57.69658,DEBIT,3184.77,INR,RTGS,PURCHASE,Bharat Petroleum,CPACC95826080,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003428,ACC_000201,CUST_00132,2026-08-15 19:55:57.69658,DEBIT,191.67,INR,ATM,PURCHASE,Zomato Ltd,CPACC99010438,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002825,ACC_000441,CUST_00304,2026-08-15 20:20:57.69658,CREDIT,656.10,INR,IMPS,TRANSFER_IN,Reliance Retail Ltd,CPACC12574457,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007673,ACC_000372,CUST_00254,2026-08-15 21:07:57.69658,DEBIT,892.84,INR,SWIFT,PURCHASE,Zomato Ltd,CPACC05981985,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009401,ACC_000175,CUST_00114,2026-08-15 21:09:57.69658,DEBIT,282.36,INR,NEFT,PURCHASE,Reliance Retail Ltd,CPACC99658132,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002317,ACC_000080,CUST_00050,2026-08-15 21:25:57.69658,CREDIT,1627.78,INR,RTGS,TRANSFER_IN,Reliance Retail Ltd,CPACC59189560,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009788,ACC_000441,CUST_00304,2026-08-15 21:31:57.69658,CREDIT,9061.96,INR,SWIFT,TRANSFER_IN,Zomato Ltd,CPACC38672040,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002673,ACC_000609,CUST_00414,2026-08-15 21:33:57.69658,CREDIT,1990.05,INR,SWIFT,TRANSFER_IN,Indian Railways IRCTC,CPACC92715535,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005144,ACC_000341,CUST_00230,2026-08-15 21:33:57.69658,CREDIT,31342.27,INR,SWIFT,TRANSFER_IN,Bharat Petroleum,CPACC19917450,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007786,ACC_000409,CUST_00284,2026-08-15 21:52:57.69658,DEBIT,12771.40,INR,IMPS,PURCHASE,Indian Railways IRCTC,CPACC69026362,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000231,ACC_000472,CUST_00324,2026-08-15 22:32:57.69658,CREDIT,23776.46,INR,BRANCH,TRANSFER_IN,Reliance Retail Ltd,CPACC81987615,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004975,ACC_000639,CUST_00436,2026-08-15 22:32:57.69658,DEBIT,15067.06,INR,BRANCH,PURCHASE,Indian Railways IRCTC,CPACC17847256,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007041,ACC_000381,CUST_00261,2026-08-15 22:33:57.69658,CREDIT,1115.96,INR,SWIFT,TRANSFER_IN,Indian Railways IRCTC,CPACC77283396,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000134,ACC_000123,CUST_00082,2026-08-15 23:00:57.69658,CREDIT,15954.22,INR,ATM,TRANSFER_IN,Apollo Hospitals,CPACC10521853,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002273,ACC_000638,CUST_00435,2026-08-15 23:29:57.69658,DEBIT,4104.37,INR,RTGS,PURCHASE,Apollo Hospitals,CPACC94981423,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009336,ACC_000595,CUST_00404,2026-08-15 23:34:57.69658,CREDIT,182.83,INR,BRANCH,TRANSFER_IN,Bigbasket,CPACC55376067,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005821,ACC_000401,CUST_00276,2026-08-15 23:51:57.69658,DEBIT,3460.71,INR,RTGS,PURCHASE,Reliance Retail Ltd,CPACC31206784,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009882,ACC_000435,CUST_00300,2026-08-16 00:01:57.69658,DEBIT,19314.86,INR,BRANCH,PURCHASE,Bigbasket,CPACC96119204,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000291,ACC_000622,CUST_00425,2026-08-16 00:36:57.69658,DEBIT,283.39,INR,BRANCH,PURCHASE,Bharat Petroleum,CPACC64423611,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002954,ACC_000494,CUST_00338,2026-08-16 01:15:57.69658,DEBIT,1033.90,INR,UPI,PURCHASE,Bharat Petroleum,CPACC81122915,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006325,ACC_000734,CUST_00498,2026-08-16 01:29:57.69658,DEBIT,300.37,INR,SWIFT,PURCHASE,Zomato Ltd,CPACC79653652,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002978,ACC_000218,CUST_00145,2026-08-16 01:39:57.69658,CREDIT,287.64,INR,IMPS,TRANSFER_IN,Indian Railways IRCTC,CPACC32728637,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007907,ACC_000522,CUST_00356,2026-08-16 01:50:57.69658,DEBIT,1769.61,INR,BRANCH,PURCHASE,HDFC Life Insurance,CPACC95630577,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007169,ACC_000378,CUST_00258,2026-08-16 02:30:57.69658,DEBIT,3887.52,INR,SWIFT,PURCHASE,HDFC Life Insurance,CPACC71763317,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004550,ACC_000124,CUST_00082,2026-08-16 04:13:57.69658,CREDIT,5339.48,INR,ATM,TRANSFER_IN,Bharat Petroleum,CPACC49560901,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008193,ACC_000665,CUST_00455,2026-08-16 04:30:57.69658,CREDIT,3560.86,INR,IMPS,TRANSFER_IN,Tata Consultancy Services,CPACC23786746,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009055,ACC_000003,CUST_00002,2026-08-16 04:41:57.69658,DEBIT,417.89,INR,RTGS,PURCHASE,Reliance Retail Ltd,CPACC92809392,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005594,ACC_000379,CUST_00259,2026-08-16 04:59:57.69658,DEBIT,1766.08,INR,ATM,PURCHASE,Zomato Ltd,CPACC79953327,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004300,ACC_000275,CUST_00183,2026-08-16 05:03:57.69658,CREDIT,861.21,INR,SWIFT,TRANSFER_IN,Zomato Ltd,CPACC75318456,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005480,ACC_000599,CUST_00407,2026-08-16 05:46:57.69658,CREDIT,404.33,INR,RTGS,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC56423773,HDFC Bank,IN,Routine activity,POSTED
TXN_BASE_029,ACC_000312,CUST_00210,2026-08-16 06:00:57.69658,DEBIT,15000.00,INR,UPI,PURCHASE,Bigbasket,CP55166882,International Bank,IN,Routine spend,POSTED
TXN_B0000760,ACC_000289,CUST_00194,2026-08-16 06:12:57.69658,CREDIT,28915.74,INR,ATM,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC40530933,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005653,ACC_000032,CUST_00019,2026-08-16 06:19:57.69658,DEBIT,18275.30,INR,NEFT,PURCHASE,Croma Electronics,CPACC24698921,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001600,ACC_000224,CUST_00149,2026-08-16 06:34:57.69658,CREDIT,3195.41,INR,ATM,TRANSFER_IN,Apollo Hospitals,CPACC83442147,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003321,ACC_000329,CUST_00222,2026-08-16 07:05:57.69658,CREDIT,5614.60,INR,RTGS,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC56779737,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000587,ACC_000121,CUST_00080,2026-08-16 07:30:57.69658,CREDIT,2314.51,INR,SWIFT,TRANSFER_IN,Tata Consultancy Services,CPACC66947243,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009898,ACC_000640,CUST_00436,2026-08-16 07:32:57.69658,DEBIT,2709.75,INR,UPI,PURCHASE,Bigbasket,CPACC75319584,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006013,ACC_000511,CUST_00349,2026-08-16 07:33:57.69658,DEBIT,3710.31,INR,IMPS,PURCHASE,Apollo Hospitals,CPACC57544128,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000978,ACC_000284,CUST_00189,2026-08-16 07:39:57.69658,CREDIT,439.31,INR,RTGS,TRANSFER_IN,Tata Consultancy Services,CPACC64191334,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000568,ACC_000441,CUST_00304,2026-08-16 08:10:57.69658,DEBIT,169.87,INR,BRANCH,PURCHASE,Bigbasket,CPACC34736852,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005472,ACC_000214,CUST_00142,2026-08-16 08:27:57.69658,DEBIT,3272.23,INR,UPI,PURCHASE,Flipkart Internet Pvt Ltd,CPACC49414730,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005827,ACC_000548,CUST_00373,2026-08-16 08:44:57.69658,CREDIT,267.05,INR,ATM,TRANSFER_IN,Tata Consultancy Services,CPACC38928818,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006368,ACC_000631,CUST_00431,2026-08-16 09:40:57.69658,DEBIT,4544.23,INR,ATM,PURCHASE,Apollo Hospitals,CPACC70113863,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001965,ACC_000549,CUST_00374,2026-08-16 09:45:57.69658,CREDIT,10517.12,INR,UPI,TRANSFER_IN,Bigbasket,CPACC96974720,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004498,ACC_000095,CUST_00061,2026-08-16 10:03:57.69658,CREDIT,1482.67,INR,BRANCH,TRANSFER_IN,Bharat Petroleum,CPACC51407891,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001978,ACC_000457,CUST_00315,2026-08-16 10:58:57.69658,DEBIT,13138.92,INR,ATM,PURCHASE,Bigbasket,CPACC09510454,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008387,ACC_000622,CUST_00425,2026-08-16 11:04:57.69658,DEBIT,1433.61,INR,UPI,PURCHASE,Reliance Retail Ltd,CPACC48203122,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009016,ACC_000168,CUST_00110,2026-08-16 11:30:57.69658,DEBIT,433.31,INR,SWIFT,PURCHASE,Apollo Hospitals,CPACC72777880,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008110,ACC_000688,CUST_00470,2026-08-16 12:33:57.69658,DEBIT,6522.03,INR,UPI,PURCHASE,Zomato Ltd,CPACC85541206,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009021,ACC_000311,CUST_00209,2026-08-16 13:03:57.69658,CREDIT,694.41,INR,BRANCH,TRANSFER_IN,Apollo Hospitals,CPACC56979705,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004185,ACC_000228,CUST_00153,2026-08-16 13:11:57.69658,DEBIT,211.17,INR,NEFT,PURCHASE,Croma Electronics,CPACC81357330,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000067,ACC_000356,CUST_00240,2026-08-16 13:24:57.69658,CREDIT,490.03,INR,ATM,TRANSFER_IN,Reliance Retail Ltd,CPACC11884361,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002597,ACC_000515,CUST_00351,2026-08-16 13:32:57.69658,CREDIT,4380.03,INR,ATM,TRANSFER_IN,Indian Railways IRCTC,CPACC90640451,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004551,ACC_000452,CUST_00312,2026-08-16 13:36:57.69658,DEBIT,2361.09,INR,ATM,PURCHASE,Tata Consultancy Services,CPACC12723390,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000653,ACC_000364,CUST_00247,2026-08-16 13:49:57.69658,CREDIT,1011.24,INR,UPI,TRANSFER_IN,Apollo Hospitals,CPACC21024390,HDFC Bank,IN,Routine activity,POSTED
